zip;meanVader;meanSyuzhet;MedianIncomePast12Months;LessThanHighSchoolGraduate;HighSchoolGraduate;BachelorsDegreeOrHigher
44308;-0.3735;-0.15;8804;0.164965986394558;0.443877551020408;0.171768707482993
44406;-0.374;-0.1;38088;0.0272859953042706;0.271463925375976;0.43023034456501
44408;0.887;1.25;28626;0.0548317823908375;0.380386542591267;0.258554044380816
44481;0;-0.6;28131;0.115734720416125;0.478832538650484;0.162259789047825
44505;0.398;0.75;19256;0.157187004092542;0.387455107324814;0.16027729057045
44512;0.44;1.3;30722;0.0520361049873133;0.303772721600599;0.338713031903831
44514;-0.885;-2.4;35837;0.0416488025969253;0.287621730875237;0.38996753843327
44646;0.937;5.95;28852;0.0749871286229141;0.359217420273176;0.253914412913777
44647;0;-1.45;28253;0.0908059023836549;0.486416950435112;0.138100643208475
44672;0.867;0.55;22951;0.142555756479807;0.491561181434599;0.136829415310428
44830;0.51;-0.25;26810;0.104574132492114;0.457255520504732;0.130205047318612
44857;0.178;0.6;27016;0.120438871473354;0.430344827586207;0.173855799373041
44870;0.147;-0.5;26203;0.10831077620894;0.365827785500037;0.203745701953325
44905;0.717;-0.0499999999999999;18446;0.166089613034623;0.44959266802444;0.079938900203666
45002;0.128;0.5;34913;0.0868303571428571;0.332366071428571;0.305022321428571
45011;-0.5695;-0.4;31115;0.107765590176113;0.340995498841935;0.267818904863873
45030;-0.542;-1;34220;0.0839511556912342;0.363352231428987;0.230338712022096
45040;0.535;1.8;48014;0.0284387222946545;0.162945458496306;0.627281616688396
45069;0.157333333333333;0.75;45971;0.04800472454231;0.185438285666076;0.531792232627464
45212;0.586;1.55;28379;0.119035336600464;0.2839179778179;0.333376321898375
45215;-0.296;-0.1;31140;0.0966988022202746;0.310643684876814;0.344434706397897
45225;0.0186666666666667;-0.283333333333333;13171;0.233614136018081;0.314362029997945;0.0690363673720978
45237;0;0;22947;0.14994793474488;0.282749045470323;0.238597709128775
45242;0;0;47356;0.0286350620426344;0.128603245307031;0.618962774419345
45252;0;0;45150;0.0181571815718157;0.260162601626016;0.434417344173442
45322;0.0406666666666667;0.25;35161;0.0530718954248366;0.31640522875817;0.274183006535948
45324;-0.557;-0.05;24776;0.0952658582089552;0.248678482587065;0.311683768656716
45371;-0.723;-1.15;37561;0.0477789436866037;0.294088842252536;0.318502973067506
45414;0.38775;0.425;30041;0.140787623066104;0.339873417721519;0.222222222222222
45426;0.828;-0.85;22284;0.0964660936007641;0.347277936962751;0.154727793696275
45429;0.338333333333333;0.583333333333333;35759;0.0409416581371546;0.184776167645316;0.429456445617626
45434;-0.647;-0.8;50608;0.0101419878296146;0.167455487942303;0.540117196303809
45601;0;0;25997;0.127029090819519;0.413478828484863;0.162154839027514
45638;-0.681;-1.1;23387;0.12534078063701;0.458740607753175;0.139171487465922
45662;0.026;0.325;19803;0.164530342479471;0.392149008612057;0.152613659122772
45701;0.226;0.15;10684;0.0585614669421488;0.214553202479339;0.51459194214876
45780;-0.572;1.6;20679;0.165389269866882;0.370310609116579;0.231544977813635
45833;0.47;-1;29829;0.0724618269488347;0.426064827216716;0.186847039914278
45840;0;0;31001;0.0789571103707229;0.331508805330795;0.294648051192554
46032;-0.22;0.225;49977;0.028034108164934;0.0971265039130943;0.697231631818713
46037;-0.499333333333333;-1.38333333333333;54794;0.0237171672392774;0.0963463740810521;0.689423325575381
46060;0.7075;0.825;37113;0.0709425107547908;0.236957371920219;0.427649589362534
46107;0.095;0.35;27824;0.127238968982088;0.39438619484491;0.169397116644823
46112;0;1.05;39776;0.0637863315003928;0.2385310290652;0.408287509819324
46131;-0.744;-0.15;31989;0.101200609264403;0.346519129110295;0.272197831735508
46135;-0.918;-3.5;25324;0.130054315027158;0.433992154496077;0.173883524441762
46143;0.26;0.5;37748;0.0787008619999466;0.271356515705479;0.364041525446345
46184;0;0;34340;0.0654306349035248;0.387194136035356;0.280370809528943
46202;-0.0148695652173913;-0.156521739130435;26859;0.104763215859031;0.162169603524229;0.538821585903084
46310;0.857;0.15;31786;0.10222040315154;0.434769262253146;0.136805484498107
46312;-0.691;0.1;23205;0.274994370637244;0.374408916910606;0.0911956766494033
46321;-0.542;-1.5;41540;0.0486767190139523;0.234874554213852;0.453732090345993
46322;-0.111;1.2;35626;0.0637124151309408;0.317167798254122;0.286978661493695
46373;0;0;44940;0.0435412329139133;0.259165384267222;0.360640897981352
46375;0.877;2.2;37624;0.0589531352349193;0.294170189960102;0.34919311617936
46383;0.2105;0.25;32615;0.0489843833374835;0.277542598982605;0.363487602717797
46410;0;-0.25;31230;0.095460981749528;0.333346444304594;0.245398049087476
46601;0.68;0.2;14156;0.19614062913032;0.302669838752313;0.188210415014539
46628;0;-0.5;29032;0.141964537010977;0.343709541232761;0.234280889389249
46637;-0.594;-0.5;29534;0.0740427927927928;0.276182432432432;0.357826576576577
46706;-0.136666666666667;-0.95;31489;0.0724781876626358;0.380988825960508;0.223021582733813
46808;-0.29925;-0.675;26471;0.140419536631183;0.383218534752661;0.154743268628679
46902;0.317;0.7;31789;0.0839700828785122;0.354356175459875;0.237517687487366
47129;-0.589;0.1;26444;0.144260195003914;0.399188669845563;0.16041562878087
47136;-0.505;0.4;38054;0.0652750165672631;0.376076872100729;0.270046388336647
47303;0.905;0.9;18797;0.112257325023282;0.352962246579268;0.219643240919837
47331;-0.153;0.25;25310;0.179883325854221;0.419065324700301;0.134624014359895
47374;-0.2445;0.275;23985;0.139866793529971;0.35953060577228;0.196447827465906
47710;0.106;0.05;21755;0.154530090381365;0.39312219854508;0.158718495113528
47909;-0.617;-1;31816;0.082009818076812;0.305768120127057;0.279526422177303
48009;0.0823333333333333;0.516666666666667;71872;0.0160816762311491;0.0687975443747498;0.768050180168157
48021;-0.815;-1.5;27397;0.124055502129413;0.351513486284746;0.154737372349682
48030;0;0;22606;0.141595954401303;0.37241793091626;0.149738578897746
48033;0.522;0.5;31993;0.0943672275054865;0.215475900186946;0.327155978216695
48036;-0.432;-1.25;29932;0.108281078285603;0.342297498222251;0.198655375266662
48047;0.252666666666667;0.633333333333333;38382;0.0605888814087801;0.26070935052971;0.277008113949616
48065;-0.557;-0.75;35935;0.107772777034424;0.252524023841382;0.309573044641771
48069;0.726;0.4;65395;0.00806018269747448;0.0483610961848469;0.757657173562601
48071;0.0485;-1.225;28928;0.119085787569276;0.321211010855128;0.240415884211973
48076;-0.327;-1;36698;0.0770587900517899;0.159638039952194;0.438961925900632
48079;-0.71;-2.4;37096;0.0659214014060159;0.282470900080673;0.265068572087127
48081;0.315;1.175;34147;0.0672084623323013;0.296697626418989;0.245872033023736
48093;-0.715;-0.8;28584;0.0951860554068084;0.319272170919622;0.241025080596689
48098;-0.141333333333333;-0.0833333333333333;59148;0.0322297099326106;0.100937591561676;0.690301787283914
48104;-0.1555;-1.1;25603;0.0168515358361775;0.0517811433447099;0.806420648464164
48124;0.361;0.8;37286;0.0623974543827375;0.230994878934023;0.357828270272958
48126;0.096;0.366666666666667;16802;0.299230097626796;0.251131042146202;0.205611556472736
48130;0;0.4;50623;0.023767359492963;0.129741821232174;0.59409078199273
48135;0.7;1.25;29223;0.119036396962556;0.379890023566379;0.121497774286462
48154;0.1755;0.775;39052;0.0516131378896446;0.223911541119558;0.399847233841341
48168;0.6535;0.325;71857;0.0222504767959313;0.115448188175461;0.702924348378894
48170;-0.062;-0.525;42735;0.0373379893895642;0.169699818682426;0.525921697669733
48174;-0.045;-0.425;27412;0.129094135136431;0.380664652567976;0.167314055531578
48178;0;0.9;45950;0.0425840693286893;0.196002819587843;0.466517394369117
48183;0.474;1.3;35633;0.0677239048485636;0.322663460288574;0.242363187313142
48192;-0.6175;-0.75;32660;0.0898239170357567;0.335961974721832;0.185481257426812
48195;0;0;31942;0.0894991922455574;0.363951073159474;0.192014770366951
48198;0.232;0.133333333333333;26459;0.107015698333064;0.253681825538113;0.287182391972811
48203;0.361;0.5;16365;0.20028621609315;0.348598191634684;0.142652702790607
48208;0.146;0.46875;14900;0.188746554240311;0.290578887627696;0.201394519215178
48212;0.805;3.05;17705;0.295235058309038;0.341700072886297;0.122676749271137
48220;0.331;0;38743;0.0531304008474104;0.175614651279478;0.44896024976306
48307;-0.625;-0.75;42397;0.033751707095012;0.169441373479873;0.537523574169214
48313;-0.536;-0.75;32811;0.07916000336672;0.298796397609629;0.274051005807592
48316;0.2305;0.05;40923;0.0610694753899129;0.21794612112619;0.381709540206603
48328;-0.625;-2.2;30790;0.0958292497005336;0.290046825656104;0.247903735162801
48334;0.758;-1;38929;0.0661930459730856;0.154313819249949;0.532618348247831
48340;0;0.15;21885;0.239048239895698;0.291720990873533;0.132790091264668
48342;-0.432;-0.633333333333333;19227;0.192230070635722;0.381130171543895;0.0983854692230071
48348;-0.338;0.25;45738;0.0376064188154591;0.1749862191462;0.50970784589943
48357;0.788;0.25;36095;0.0724827812397507;0.267136766152837;0.310429649065267
48375;0.67;0.5;51242;0.0277722804934362;0.136948347516327;0.605251006003034
48386;0.101;-0.35;38527;0.0672030651340996;0.226130268199234;0.324750957854406
48390;0;0.6;40049;0.0686582509853202;0.207288513166162;0.411949505911921
48458;0.51;-0.1;21548;0.16193363114231;0.363194001276324;0.0910178685386088
48503;0.059;0.283333333333333;19571;0.126580154379685;0.329175522989149;0.204385277995301
48638;0;0;30576;0.0641755634638197;0.225978647686833;0.318505338078292
48823;-0.316;-1.25;17715;0.0370416928556463;0.0838047349675257;0.678231720092185
48917;-0.296;-0.4;34342;0.0455288642937995;0.222445813943739;0.361044732318786
49002;-0.153;-0.25;30876;0.0544772827525364;0.240405822673136;0.371489486840171
49015;-0.2595;-0.925;31098;0.0690281562216167;0.313351498637602;0.287920072661217
49048;0.556;0.85;26337;0.114004914004914;0.263452088452088;0.254176904176904
49058;-0.624;-0.75;31240;0.0727272727272727;0.384252567516166;0.196880943324458
49221;0.415;0.7;23626;0.118241367825025;0.390326042707524;0.186854668591096
49333;0;-0.1;37657;0.054864475579416;0.323556370302475;0.27392955348959
49424;-0.215;0.75;32128;0.11620833861361;0.294100874413889;0.310163477379293
49442;-0.253;0.25;22213;0.136753121998079;0.420211335254563;0.0987896253602305
49506;-0.235;0.375;34295;0.0527821939586645;0.108017260958437;0.630161253690665
49519;-0.273;-0.5;30144;0.105375796178344;0.303031847133758;0.230471337579618
49546;0.586;1.1;34293;0.0568119642531461;0.146908626664235;0.576600401240197
49783;-0.522;-0.1;22795;0.0889432562544393;0.294451898034883;0.267382211348749
49855;0.206;-1.25;24231;0.0504062667250523;0.23675375857539;0.426993626234613
49858;-0.402;-1.6;26012;0.069215109703687;0.42026690793938;0.174394933273015
50010;0.2785;-0.05;26869;0.0244838934875835;0.140370998304578;0.599232073401815
50161;-0.0806363636363636;-0.336363636363636;39714;0.0492572322126661;0.247849882720876;0.296325254104769
50208;-0.89;-2.4;27879;0.0764344262295082;0.444125683060109;0.157855191256831
50265;-0.778;-0.75;38772;0.0612602355826072;0.168586066471078;0.476945308052721
50315;0.281111111111111;0.55;29366;0.138863804285362;0.359371151793777;0.178720958870372
50324;0.077;0.25;37323;0.0613107822410148;0.209038054968288;0.427325581395349
50613;0.296;0;26243;0.0423721674669362;0.198214135287676;0.462176733215399
51503;0.337333333333333;0.333333333333333;35395;0.0699179292929293;0.282078598484849;0.295336174242424
51566;-0.421;-1.35;27352;0.119122965641953;0.373869801084991;0.189195298372514
52001;0.4035;1.9;25759;0.0907720469473458;0.334374214852303;0.268332077097017
52241;0.54;0.75;32786;0.0527634487840825;0.144509948415623;0.562859248341931
52246;0.44;0.5;26832;0.0360281833369652;0.106050700951551;0.68075833514927
52302;0;-0.95;37485;0.0308360782115075;0.266802158525475;0.36943724157264
52405;-0.649;-1;32891;0.0522826838828683;0.293924371685497;0.275939589578049
52534;0.674;1;18606;0.207547169811321;0.562264150943396;0.0113207547169811
52601;0;-0.1;29530;0.0842168134985815;0.339704345229207;0.200238912946095
52722;0.44;0;42169;0.0255512775638782;0.196865398825497;0.501419515420215
53024;0.2815;-0.225;42761;0.0192515143971455;0.168450750975023;0.460791635548917
53051;0.572;1.4;40994;0.0329909274949389;0.243383069655845;0.448564144860163
53081;-0.2855;-1.05;30009;0.103512208773526;0.37084586860701;0.200832575386553
53121;0;0;32741;0.0868324194396455;0.317208743333584;0.299406595057463
53125;-0.359;-1.1;45583;0.0322354590049054;0.133847231955151;0.602662929222144
53129;0.361;-0.25;40383;0.0393837265286471;0.211844005777564;0.46432354357246
53144;0.1365;0.375;30762;0.121874818724984;0.294274609896166;0.262428215093683
53158;0.1805;0.25;40311;0.0687473990844777;0.241448189762797;0.347066167290886
53189;-0.275;-0.1;41795;0.0573070607553366;0.233661740558292;0.390530925013684
53208;0.0596666666666667;0.0333333333333333;24788;0.146471941368427;0.271064034665383;0.279248916706789
53214;-0.572;-0.5;30916;0.094381758345087;0.344381758345087;0.236718382698637
53217;-0.767;-1.75;53114;0.0193079237713139;0.0792878635907723;0.730391173520562
53220;-0.227;-0.1;32669;0.101631245818968;0.342407245407297;0.235835949158648
53222;0;0;36197;0.0563458856345886;0.234700139470014;0.394253835425384
53405;0.372;-0.25;29589;0.101390121265898;0.333096716947649;0.208222419402544
53511;0;0;25949;0.139454499748617;0.372768979386626;0.169400452488688
53551;-0.296;0;39701;0.0749959592694359;0.232261192823663;0.372716987231291
53562;0.309;-0.35;47731;0.0231182503934444;0.117165029576165;0.637434199815488
53575;-0.318;1.05;42976;0.0307543179414875;0.213694043003172;0.453031371166725
53590;-0.1645;-0.375;42315;0.0386594149639865;0.191349404674408;0.455975305012495
53711;0;0.4;42222;0.0386585259990162;0.122891287363639;0.622616395150323
53716;0;-0.1;42896;0.0422381091333528;0.210606944849723;0.462284797198716
54115;0.523;-0.15;38420;0.0319408629877944;0.249957022520199;0.390579336427712
54212;-0.226;1.4;39138;0.0517241379310345;0.12183908045977;0.583908045977012
54220;0;0;29470;0.0826460969714204;0.371320915683208;0.218576709796673
54302;0.878;1.15;25777;0.195651048407973;0.319233756148071;0.202381568728967
54467;-0.628;-0.7;34798;0.0421063967262546;0.320374757699763;0.354619857850528
54476;-0.115125;-0.260416666666667;31644;0.0789880860281603;0.321290422404456;0.241141884573727
54703;-0.456;0.55;28232;0.053419040230522;0.256381839004027;0.29022128634231
54952;0.193;-1.05;32651;0.0745012298442197;0.34758130636786;0.246132823175731
55021;0.108;1.45;30942;0.131963688485428;0.365121834687052;0.194362159579551
55044;-0.108;-0.183333333333333;52033;0.0267942853916088;0.15263425376927;0.533118753176351
55055;-0.826;-2.1;32195;0.0550188996220076;0.360772784544309;0.196556068878622
55056;-0.452;-2;40000;0.0599621291815695;0.337260677466863;0.188091731537976
55060;-0.916;-1.15;35158;0.0696283421092991;0.327846224630643;0.279075711875671
55102;-0.216272727272727;-0.263636363636364;35174;0.0628400055795787;0.179662435486121;0.512344817966244
55110;0.743;2.1;41682;0.0334846571321296;0.214424685121343;0.40021162576373
55117;0.922;1.65;28345;0.168401945338722;0.249263648195082;0.275532570724022
55122;-0.595666666666667;-0.583333333333333;42661;0.0370066912467568;0.187400427875643;0.462970549410533
55124;0.7205;1.775;42287;0.0452327909534418;0.200953159809368;0.450325709934858
55125;0;0.8;49662;0.0254680092736773;0.141146752482785;0.569950517318938
55126;0.509;0.75;47319;0.0211100449472249;0.144437149638907;0.559820211100449
55303;0;0;38223;0.0514076255145269;0.287023405342066;0.27668779857585
55309;0.621;2.4;41069;0.0555919973761889;0.274516234831092;0.28615939652345
55315;0.772;1.9;50417;0.0557050592034446;0.147201291711518;0.47443487621098
55341;0;-0.75;53134;0.0131645569620253;0.224303797468354;0.419240506329114
55343;0.25;-1.35;41283;0.0535409556313993;0.186540102389079;0.482615187713311
55352;0.732;0.95;38108;0.0664389410760034;0.326729291204099;0.257386848847139
55364;0;-1;49109;0.0127348828925105;0.171965446611452;0.498797755810847
55369;0;-0.4;46694;0.0316623663840767;0.189753040914117;0.452635458901585
55378;0;-0.0499999999999999;47033;0.0479613844099825;0.151586731025983;0.496662216288385
55379;0.5645;1.35;40634;0.0781814392886913;0.258439844401223;0.335405668241178
55391;-0.754;-1.35;56181;0.0167333278916007;0.113623377683454;0.65153864990613
55404;0.0936153846153846;-0.161538461538462;19857;0.205833760610722;0.201788867999772;0.314476157921723
55418;-0.572;-0.85;38618;0.0652087122388325;0.186488045069423;0.472430466220113
55421;0.586;1;32844;0.101385204833481;0.310246586108655;0.286570390018666
55423;0;0;37922;0.100057416267943;0.195712918660287;0.422851674641148
55431;-0.294428571428571;-0.171428571428571;42118;0.0453014120851552;0.192889398609419;0.441903806178769
55436;0;0;52220;0.0099917593737124;0.0824062628759786;0.706324680675731
55443;0;-0.9;40972;0.0915736634338905;0.217554461718407;0.357960914274575
55446;-0.10525;-0.6375;65140;0.0138653249868367;0.0991634002223132;0.681331539226584
55806;-0.199666666666667;-0.2;24917;0.0887223287432456;0.286037998954157;0.266166986229737
55812;0.493;1.4;14239;0.031961562565281;0.117819093377898;0.58408188844788
55921;-0.198;0.75;31197;0.0676047721015601;0.392474762924442;0.19577852554298
56001;0;1.05;23508;0.0572556762092794;0.235439289239882;0.385868327131901
56007;0;0;28281;0.132317400644468;0.339621374865736;0.170716970998926
56101;-0.67;-1.6;31246;0.108706108706109;0.351851851851852;0.231361231361231
56301;0.421;0.65;23150;0.0954636647347303;0.224866250557289;0.322670530539456
57006;0;0;22751;0.0520722635494155;0.224836799757097;0.447624108091696
57049;-0.946;-3.75;41935;0.0643520566121185;0.265811587793012;0.364661654135338
57104;-0.0786;-0.2;26501;0.138054116292458;0.322682786413356;0.221876799078872
57401;0.85;1.5;31748;0.07415709349024;0.299523676099748;0.308396376202484
57532;-0.210333333333333;0.516666666666667;36316;0.05;0.290776699029126;0.32621359223301
57701;0.3315;1.15;24842;0.102984433354265;0.290907889083518;0.250718841920878
58078;0;0.1;42597;0.0314189040734719;0.174100276837896;0.441490530386255
58103;-0.86;-2.85;30204;0.0898759699395124;0.242164110710576;0.318140160078206
58201;-0.863;-1.8;34272;0.0466291268127121;0.217679728478865;0.394322739895094
58463;-0.4525;-1.375;26569;0.185393258426966;0.393258426966292;0.0898876404494382
59047;-0.246;1.2;30807;0.0485426822943678;0.31988382947827;0.29685717249248
59102;-0.15525;0.2;32917;0.0474381571749833;0.268248951558986;0.380568893210965
59230;0;0;30562;0.044362292051756;0.349044978434997;0.241528034504005
59453;-0.220285714285714;-0.0714285714285714;26071;0.0555555555555556;0.292929292929293;0.303030303030303
59601;0.635;1.05;32738;0.0406225270377209;0.196957706849556;0.486415193880243
59718;0.0706666666666667;-0.0333333333333333;33881;0.0242812025757762;0.155120790779706;0.53996964849678
59801;-0.200333333333333;-0.1;21573;0.0425385259219142;0.192654226773669;0.45133179065531
59847;-0.452;-0.75;31434;0.0450762829403606;0.293342579750347;0.342579750346741
60010;-0.04025;-0.55;58193;0.0342825714984111;0.102756049865559;0.665546321192862
60013;0.649;0.55;41307;0.0392102024834993;0.201364805906701;0.419510012305627
60016;-0.385;0.25;33522;0.126491104496603;0.213423916748086;0.396991661175615
60020;0.812;1.25;33188;0.0769433812854692;0.342615811006995;0.240068628744886
60031;0.921;4.85;43367;0.0493990384615385;0.171834935897436;0.492347756410256
60042;-0.276;0.5;40114;0.0651778329197684;0.338461538461538;0.275268817204301
60047;0;-0.8;54783;0.0446836384236802;0.134475799313104;0.620790992458308
60056;0.286;-0.55;41129;0.0981401484777154;0.210403786957759;0.438759409193202
60060;-0.44;-0.5;40102;0.128671057729562;0.194730724525378;0.439364587369237
60061;-0.477;-1.25;50645;0.0559848779674209;0.119475176516373;0.630788903096681
60081;-0.525;-0.75;42313;0.0420091324200913;0.317351598173516;0.275342465753425
60103;0.0385;0.4;46353;0.0625546959778766;0.205831903945111;0.444008821367312
60115;-0.0855;-0.5;21120;0.0741517096816455;0.219616577143107;0.389099960696974
60123;0.402;0.8;30410;0.192765394786551;0.245875834277799;0.234699659992444
60126;0.758;3.05;51516;0.0400328345014839;0.146681821051967;0.589253015091242
60134;-0.907;-1.6;53148;0.0255466993664419;0.147404455344369;0.632485182914368
60148;0.383;1.6;41165;0.0506863492755202;0.217861422812943;0.461161346551912
60153;-0.852;-0.2;25696;0.190645463049579;0.348051138135329;0.133458060492672
60154;0;0;41907;0.0599679743795036;0.21697357886309;0.417934347477982
60164;0.417;-2.2;30249;0.250486416372415;0.345679901996109;0.12336960438135
60169;0.623;-0.9;36992;0.0984010923666476;0.222349469233141;0.407302999603577
60177;0.735;-0.3;39650;0.0926715522984677;0.248500999333777;0.356628914057295
60181;0;-0.125;36961;0.0932233775546791;0.24268811145828;0.365466372995953
60185;0.69;0.95;30595;0.20848976109215;0.260793515358362;0.289803754266212
60189;0;-0.7;50520;0.0415259959486833;0.0911546252532073;0.653467734156458
60201;-0.323;-0.4;31714;0.0510723970745336;0.106664475306106;0.71645163941162
60301;0.73;1.15;58295;0.0394045534150613;0.0293345008756567;0.79246935201401
60401;0;0.8;31833;0.0780116752166991;0.39324252609234;0.189456925526269
60402;-0.252;0.5;30910;0.19097282866339;0.313381072382045;0.214576211981337
60404;0.493;0.6;42791;0.0689205765102729;0.240033731984054;0.390524379024839
60411;0;0;25780;0.146165538206439;0.316926903413016;0.167500345447008
60429;0.34;0.25;29758;0.0665387722132472;0.273021001615509;0.265650242326333
60435;0.5985;0.9;30012;0.130654369784805;0.344030365769496;0.214442562268649
60443;-0.591;-0.575;38414;0.0609551878893429;0.242079174760533;0.339875410275303
60453;-0.765;-2.45;34545;0.098890641825057;0.269626624596199;0.300803846442792
60459;0.501;1.05;30270;0.177517909818795;0.375421407501054;0.154077117572693
60473;-0.296;0.8;29779;0.0823331085637222;0.250573162508429;0.279028995279838
60491;0;0.8;43837;0.0551107801154347;0.265251660150189;0.375038788555825
60510;0;0.55;43180;0.0487229665311857;0.163731245923027;0.502032214360981
60513;-0.27;0.05;43275;0.0565626701937291;0.213880028009025;0.4437874426204
60515;-0.36;0.4;45692;0.0327734953290112;0.142477921282352;0.572259941804074
60521;0;0;72399;0.0196579014551953;0.0589737043655859;0.807846140753978
60527;0;0;50050;0.0349869207772795;0.159332959641256;0.559417040358744
60540;-0.402;-2.05;52453;0.029180470501623;0.0900846635210655;0.67071579158719
60559;0.357;-0.75;39058;0.0632302405498282;0.20504009163803;0.443528064146621
60612;0.79;2.3;25737;0.146957311534968;0.230063578564941;0.354178019981835
60618;0;0;39271;0.142443199548271;0.180112040655601;0.483023017370759
60623;-0.115361111111111;-0.24375;20614;0.382228116710875;0.301836359926546;0.10334625586615
60625;0;0;33056;0.140821695298293;0.17655678949134;0.496760182912834
60804;0.153;1.25;25915;0.353794804817878;0.340879407923378;0.0905114331322429
60805;0.586;0.5;37577;0.064216693296812;0.233280073042684;0.341246290801187
61068;0.724;0.9;29697;0.16121569039857;0.333052897255232;0.176359238616048
61073;-0.695;-2.4;42358;0.0532281534808915;0.246764187791989;0.351305812973884
61108;-0.0575;1.025;26751;0.130604187230505;0.313159125149358;0.227024780508078
61115;0;-0.75;30799;0.108052216621429;0.376308646762311;0.150381284735686
61401;0.423;0.5;22470;0.128821439536822;0.363086100267556;0.18601693056713
61434;0.34;0.4;27813;0.0786106032906764;0.3327239488117;0.252742230347349
61616;0.936;2;28080;0.0564553447478019;0.262147154095326;0.255900046274873
61761;0.312;0.375;24470;0.0275484106686153;0.207818779685787;0.483375959079284
61802;-0.818;-0.5;30772;0.0781056466302368;0.241238615664845;0.383023679417122
61821;0.318;-0.05;32053;0.0487302347867753;0.236990896023;0.423814087206517
61866;-0.052;-0.45;27253;0.100600070596541;0.385457112601483;0.178138604541711
62062;0.892;2.75;41310;0.0276270350271337;0.1945403716494;0.425094556816313
62243;0.787;-0.35;37451;0.0454010820983298;0.234062573512115;0.353563867325335
62249;0.24;-0.2;36278;0.0579363619643186;0.300717307338606;0.291980871804304
62547;0.0773478260869565;0.0934782608695652;31547;0.037593984962406;0.494736842105263;0.133834586466165
62690;0.679;-0.85;31350;0.070061394005056;0.40122788010112;0.193932827735645
62704;0.174333333333333;0.0833333333333333;32906;0.0583085334625234;0.208076683507509;0.450792442383556
62822;0;-0.25;21386;0.1055;0.2955;0.1525
63010;-0.527;-1;32518;0.10686961746445;0.325215301421991;0.219907871019427
63021;0;-0.8;44516;0.0288724445001881;0.139545967640788;0.576495672896024
63031;-0.176;-0.25;32237;0.0904525807271803;0.284197813374015;0.263571065344521
63034;0.557;0.15;39603;0.0524361948955916;0.211291569992266;0.376179427687548
63113;0.0365454545454545;-0.468181818181818;20020;0.175079796666273;0.342475469913701;0.154509989360444
63114;0.784;1;27336;0.126255679213038;0.353465883039473;0.177900045850527
63117;0.76;1.25;48290;0.019058455411748;0.0813540036979093;0.706869577584981
63119;0.380666666666667;0.933333333333333;46580;0.0326723560910308;0.117093373493976;0.640185742971888
63122;-0.5735;-1.425;50246;0.0229810765198032;0.0980286545297856;0.665912600093361
63123;-0.033;0.4;33193;0.0842343678377868;0.259740609917222;0.320921077466498
63125;0.0685;0.325;29161;0.124372442306881;0.330759819432139;0.238282073999072
63129;0.832;1.25;39144;0.0448945280689311;0.243596816139964;0.396196180418735
63131;-0.36;-2.2;71828;0.021521721737739;0.0647251780142411;0.782462597007761
63134;-0.296;0.6;24271;0.129250168880883;0.345755460481873;0.120918712001801
63144;-0.44;0;53615;0.0192039646894843;0.0673687470961747;0.726962985906768
63304;-0.221;-0.35;44926;0.0384163208852006;0.207123098201936;0.459094052558783
63368;0.2022;0.13;43745;0.0373341354991811;0.195327383936629;0.475884889200842
63701;0.21;0.1;27024;0.0740411104047468;0.25772409408773;0.387115914388642
63901;0.276333333333333;-0.533333333333333;20896;0.155918231400142;0.37420375536034;0.1309380074108
64015;0;0;37690;0.0494744561231973;0.255585431434857;0.358592031288194
64057;-0.2105;-0.55;36368;0.0561981877771351;0.336032388663968;0.276845961056487
64063;0.046;0.55;36116;0.0446137910624445;0.242675347736017;0.351435335898195
64079;0.481;0.5;37064;0.0364516129032258;0.272903225806452;0.39752688172043
64083;0.417;-1.1;40311;0.0316778193873166;0.264534348333231;0.374424458223341
64089;0;0;38881;0.0409732583495926;0.281303798921152;0.352920922759096
64118;0.637;1.7;31107;0.0831542685630478;0.302465977693646;0.288959377877827
64127;-0.0671428571428571;0.114285714285714;18012;0.278280768082778;0.337180380061685;0.092926077007263
64133;0.891;1.25;30208;0.0809329492718835;0.347855656905105;0.213474155864938
64628;0;-0.85;25143;0.119645120405577;0.45424588086185;0.161977186311787
64683;-0.895;-0.65;22141;0.120563483351628;0.377607025246981;0.181485547017929
64801;0.899;1.6;23632;0.121883326042868;0.316141090388516;0.251799419413847
65026;-0.0102083333333333;-0.110416666666667;24977;0.141055949566588;0.41725768321513;0.186761229314421
65065;0.586;0;24655;0.105459829769566;0.350217977994602;0.236246626531036
65101;0.202333333333333;-9.24282352043893e-18;30682;0.0935778027015166;0.322524016189594;0.283610474472131
65536;0;-0.2;25706;0.14997009569378;0.403757974481659;0.142992424242424
65616;0.539;-0.45;24410;0.104245058031692;0.302347766177328;0.235571572420372
66002;0.878;2.1;21137;0.0645843703334993;0.376928820308611;0.246017919362867
66061;-0.052;-0.25;38463;0.0871414417244629;0.196201155119499;0.436601338778667
66086;0;0;37848;0.0654405474764756;0.280011405759909;0.30681494154548
66210;-0.6215;-1.325;45450;0.0227611940298507;0.119925373134328;0.599850746268657
66219;-0.394;0.125;46282;0.0266446592784721;0.12049045036548;0.626267389766564
66604;-0.1365;-0.575;29070;0.0897385875926648;0.279815320587853;0.307777344258031
67213;-0.630666666666667;-1.95;23207;0.171194667825835;0.399261030210824;0.11939433456495
67401;-0.0625;0;29209;0.0852661486721559;0.295372840078859;0.281775484170242
